id;company_name;city;country;foundation_year_cat
318879962;Radio - Fernsehen - Elektrogeschäft, Musikinstrumente Ernst Hamperl;Lauingen (Donau);DE;reifen
319058020;Weber Land- und Gartentechnik, Inh. Jörg Weber e.K.;Rethem (Aller);DE;reifen
319161360;Redder Werbemittel e.K.;Sundern (Sauerland);DE;junge
330738548;Marcus Dreher;Waiblingen;DE;experte
318526688;Atlas Industrigummi Deutschland Gesellschaft mit beschränkter Haftung;Euskirchen;DE;junge
319176772;Karl-Erich Steinemann;Lüdinghausen;DE;reifen
318881638;Metallbau-Bachmann GmbH;Nördlingen;DE;junge
324568377;Straub Immobilien GmbH;Metzingen;DE;junge
324500446;Liberon GmbH;Kehl;DE;junge
324411560;Josef Heindl;Gablingen;DE;junge
324583228;PSK Polyurethan Systeme Maisel e.K.;Ködnitz;DE;experte
324745389;Ullrich Stork;Dortmund;DE;reifen
324216779;HWK Steuerberatungsgesellschaft mbH;Berlin;DE;junge
325018471;Heisa GmbH;Münster;DE;junge
340871406;Steffen Albrecht und Frank Künne;Dessau-Roßlau;DE;experte
323340398;Robert Stölzle und Wolfgang Stölzle;Memmingen;DE;reifen
314751009;ME-LE Wärmeservice GmbH;Torgelow;DE;experte
314750571;Volker Mackenbach e.K.;Siegen;DE;reifen
314917709;GFS Gesellschaft für Speziallackierung GmbH;Sundern (Sauerland);DE;experte
314774605;Weber am Ufer Exclusive Mode Handels-GmbH;Gevelsberg;DE;experte
314794582;Pro Humanitas GmbH;Karlsruhe;DE;experte
315043575;J.U.N.G. Elektrotechnik GmbH;Lychen;DE;experte
321530248;Marco Vollmer;Dornhan;DE;reifen
314915968;ABRAX GmbH;Eisenach;DE;experte
314896754;LADIZ INTERTRADE & CONSULTING GMBH;Saarbrücken;DE;experte
551186752;Andreas Klaussner;Schramberg;DE;experte
537421302;Italian Yacht Centre OHG;Bad Oeynhausen;DE;experte
551022697;Erste Mitglieder Service Berlin GmbH;Berlin;DE;experte
507566193;Karin Lückemeyer;Harsewinkel;DE;experte
537214629;City-Bauträger Gesellschaft mbH;Berlin;DE;experte
537510935;Widmann's Der Party-Löwe KG;Königsbronn;DE;experte
537655230;HC24 Homecompany Rostock GmbH & Co. KG;Rostock;DE;experte
537516507;Marina Renner;Sollstedt;DE;experte
341296050;FS Omnibus GmbH & Co. KG;Esslingen am Neckar;DE;experte
341188518;Grape Smilax Property GmbH;Berlin;DE;experte
341321753;Orben Wasseraufbereitung GmbH & Co. KG;Wiesbaden;DE;junge
341399468;inleu GmbH;Lemwerder;DE;experte
341351203;Eckhold und Klinger Unternehmensberatung GmbH;Tönisvorst;DE;experte
341181234;Blumen Schildgen GmbH;Prüm;DE;experte
341310887;CMB Chiemgau Massivhausbau GmbH & Co.KG;Grassau;DE;experte
341349435;Fahd Ben Said;Oberhausen;DE;experte
342124757;TFN Group GmbH;Hamburg;DE;experte
342078908;Eike Diedrichsen;Husum;DE;experte
342147578;Fries Luftsysteme Beteiligungs-GmbH;Esslingen am Neckar;DE;experte
342027859;Claudia Himmert und Dr. Sandra Eversberg;Wolfratshausen;DE;experte
341818199;Bettina Hagemann;Essen;DE;experte
342190709;Thomas Stütz;Freudenstadt;DE;experte
342052896;Michael Stefan;Mühlacker;DE;experte
341795037;Klaus Santowsky;Wuppertal;DE;junge
341402818;Till Mattes;Germersheim;DE;experte
341399882;TECHNO Pensions-Management GmbH;Nürnberg;DE;experte
341623965;Christiani Berlin GmbH;Berlin;DE;experte
341599895;MAZGA GmbH - Facility und Baumanagement;Berlin;DE;experte
341596882;Codex Buch und Broschur e.K.;Braunschweig;DE;experte
341574323;Edeltraud Schwartze;Neunburg vorm Wald;DE;experte
341551846;H1 ToolArt e.K.;Vlotho;DE;experte
341708803;Petra Arnhold;Leverkusen;DE;experte
340996042;H2I Hamburgische Immobilien Invest GmbH;Hamburg;DE;experte
340926562;Mario Jakob GmbH & Co.KG;Heinsberg;DE;experte
340917644;Rainer Deben;Kerken;DE;experte
340789932;Kajima GmbH;Frankfurt am Main;DE;experte
340783279;Jörg Lothar Gerald Simon und Frank Simon;Berlin;DE;experte
340954349;Prof. Dr. Peter Detzel und Dr. Gunther Matthäus;Stuttgart;DE;junge
340905235;Marin Holz;Norderstedt;DE;experte
340868825;Nina Zweiffel und Daniel Zweiffel;Berlin;DE;experte
312673863;PETASS UG (haftungsbeschränkt) & Co.KG;Hürth;DE;experte
312654147;Astrid Herp-Billert;Bad Abbach;DE;experte
312640889;Christoph Pellen;Goch;DE;experte
312657020;Hans-Peter Jakobi;Nürnberg;DE;reifen
312668073;Jerzy Korneluk;Oer-Erkenschwick;DE;experte
312642114;Horst Kruse;Großhansdorf;DE;junge
312671718;Verena Sengle und Franziska von Kracht;Gauting;DE;experte
312652928;Lieske Verwaltungs-GmbH;Seelze Langenhagen;DE;experte
312856321;Domino GmbH;Reutlingen;DE;experte
344647581;Klaus Deckert und Holger Deckert;Berlin;DE;experte
366347482;Anja Picker;Porta Westfalica;DE;reifen
344537402;Peter Angerbauer;Oppenweiler;DE;reifen
344160176;Peter Lange und Marc Plundke;Winsen (Aller);DE;experte
344968958;RIGO Spanntechnik e.Kfm.;Sersheim;DE;junge
344866587;Thomas Steffens und Markus Steffens;Bad Camberg;DE;junge
344135066;F & D Schuhhandelsgesellschaft mbH & Co. KG;Osnabrück;DE;experte
344831420;casim Verwaltungsgesellschaft für rechnerunterstützte Produktentwicklung und Prozessmanagement mbH;Kassel;DE;experte
323698456;Ralf Wächter e. Kfm.;Reinbek;DE;experte
324147750;PRC - Peter Rentmeister;Dorsten;DE;junge
323850271;Anton Hoft e.K.;Passau;DE;reifen
340748083;Svenja Mittler;Leverkusen;DE;experte
324020593;Lebensmittelmarkt Birgit Lustig-Gehweiler e.K.;Schramberg;DE;reifen
324036219;MARBOS Verwaltungsgesellschaft mbH;Dortmund;DE;reifen
322890534;Beate Mansberg-Scheu;Neckarsulm;DE;experte
324494467;Andreas Berg Stahl- und Maschinenbau e.K.;Reichshof;DE;junge
323999698;Hermann-Josef Lüke;Bochum;DE;reifen
342717180;Projektentwicklungsgesellschaft Verdi mbH;Pullach i. Isartal;DE;experte
342688113;KUBUS Aalen am Markt Verwaltungs GmbH;Aalen;DE;experte
342760254;HKA Bad Elster Hotel Betriebs GmbH;Bad Elster;DE;experte
342646899;Czmiel Fitness Discount GmbH & Co.KG;Lingen (Ems);DE;experte
342498813;HFF Herstellung feiner Fleischwaren GmbH;Solingen;DE;junge
342765799;Ferdinandstrasse 28-30 Immobilienverwaltungs- und Beteiligungs-GmbH;Berlin;DE;experte
342629637;Telemedia Handels & Vertriebsgesellschaft mbH;Algermissen;DE;experte
342461995;Deutsches Evaluierungsinstitut der Entwicklungszusammenarbeit (DEval) gGmbH;Bonn;DE;experte
498641554;Wolfgang Huber;Kißlegg;DE;reifen
507507601;Waldemar Seibert Industriereinigungen e.K.;Frankfurt am Main;DE;experte
537239782;Kommanditgesellschaft MZ Müller mbH & Co.;Hamburg;DE;experte
507117724;PRIAM Asset Management GmbH;Berlin;DE;experte
507014079;ReValue Immobilienberatung GmbH;Berlin;DE;experte
507005101;CONGROUP Beteiligungs- und Verwaltungsgesellschaft mbH;Hannover;DE;experte
498923028;Hans Lutz;Gommersheim;DE;junge
537412533;dzo Verwaltungs-GmbH;Oldenburg;DE;experte
537738796;Möglich Hausbau GmbH & Co. KG;Wetzlar;DE;experte
537364684;EFS Vertrieb GmbH;Hamburg;DE;experte
537580177;Rudolf und Martin Eis GmbH - Restaurierungswerkstätten;Lappersdorf;DE;experte
507107006;TD Torsion Dental GmbH;Berlin;DE;experte
537478547;IMS-Groupe Industriemontage und Anlagenbau GmbH;Wörth am Rhein;DE;experte
507209554;Thermo e.K. Kachelöfen & Kamine;Hechingen;DE;experte
537243701;Münzhandlung Michael Becker;Fröndenberg/Ruhr;DE;experte
537312659;Burlage Internationale Spedition GmbH;Melle;DE;experte
325252658;Fleischversand Heinz Gausepohl GmbH;Bakum;DE;reifen
324062520;Alff-Eickhoff GmbH & Co. KG Wirtschaftsprüfungsgesellschaft Steuerberatungsgesellschaft;Goslar;DE;reifen
325094449;Th. Meyne GmbH;Mölln;DE;junge
325390011;Süss Bauunternehmen e.K.;Alfeld;DE;reifen
325221836;SOLIDHAUS, Massivbau GmbH;Siegen;DE;junge
341132763;Hotels by HR Leipzig GmbH;Leipzig;DE;experte
325132244;Frank Ruthenberg;Berlin;DE;experte
324983600;Kulturwerk des bbk berlin Gesellschaft mit beschränkter Haftung;Berlin;DE;junge
325206639;Martin Berghoff;Rietberg;DE;reifen
340269108;Oliver Findewirt und Ines Findewirt;Berlin;DE;experte
340374205;Oliver Steeb;Pfalzgrafenweiler;DE;experte
340362111;Matthias Bellmann;Kernen im Remstal;DE;experte
340327209;ZAG Zeitarbeits-Gesellschaft GmbH Stadthagen Sitz Hannover;Hannover;DE;experte
340269390;Barbara Maria Kirsch, Albert Schmid-Kirsch und Jan Thiele;Hannover;DE;experte
340513043;Vöhringer Bauunternehmung GmbH;Bad Urach;DE;reifen
340360308;Rolf Wiechert;Haselünne;DE;experte
340366357;Christa Lamaack u. Uwe Lamaack;Kolbermoor;DE;experte
317280196;Georg Frölich und Georg Frölich;Reichelsheim (Odenwald);DE;experte
316915131;Hermann Lorbeer;Rüsselsheim;DE;junge
317313120;Arnold Bäumker;Wadersloh;DE;reifen
317221315;SaFe Kunststoff- und Metalltechnik GmbH;Oldenburg;DE;junge
317115350;Andrea Sunderbrink;Bottrop;DE;junge
317414803;Dietmar Hubert und Georg Hubert;Oberaurach;DE;experte
317319820;GVP Gabriele Voigt, Papiergrosshandel und Büroausstattung;Greven;DE;junge
328642108;Philipp Halbach;Neunkirchen;DE;junge
317538577;VMG Verwaltungs- und Managementgesellschaft mit beschränkter Haftung;Trier;DE;reifen
301839320;A. & M. Hotelmanagement GmbH;Wien;AT;junge
301943858;Kambiz Lachin Gesellschaft m.b.H. in Liqu.;Wien;AT;junge
303677652;Alberovicolo Unternehmensberatung KG;Wien;AT;experte
312500924;Matthias Bock;Königsbrück;DE;experte
302479316;Dr. Josef Hofer Beteiligungs GmbH;Lustenau;AT;junge
302345004;Tischlerei Graber KG;Wald im Pinzgau;AT;junge
312505200;Karl Esser Verwaltungs GmbH;Euskirchen;DE;experte
303451157;Ottakringer Liegenschafts GmbH;Bad Vöslau;AT;experte
302373741;Steixner-Gesellschaft m.b.H. in Liqu.;Innsbruck;AT;junge
324408889;Arnold Kolb;Bad Wörishofen;DE;junge
323530675;Frank Loke;Paderborn;DE;reifen
324654391;Schlafcenter Florida Nights GmbH;Wiesbaden;DE;junge
325117794;Djadda & Co. GmbH;Hamburg;DE;junge
324758887;Buch- und Offsetdruckerei Max Erdl GmbH Verlag der Osterhofener Zeitung;Osterhofen;DE;reifen
324687029;Interwaggon GmbH Internationale Spedition;Schöneck;DE;junge
324852300;Johann Georg Schäfer Inhaber Erwin Gieringer e.K.;Salem;DE;reifen
324940550;Deesmoor-Apotheke e.K.;Hamburg;DE;junge
340929440;Helga Barth-Kanstein;Ofterschwang;DE;experte
313418280;Karwendel Rechte UG (haftungsbeschränkt);München;DE;experte
312771949;Miljenko Skoric;Wuppertal;DE;experte
312780111;Kamaljie Singh Jhand;Frankfurt am Main;DE;experte
312793485;Martin Meisinger und Gerald Weinfurtner;Regensburg;DE;experte
312777742;Lokstedter Höhe 11 Verwaltungs GmbH;Hamburg;DE;experte
312781643;Competence Netzwerk Angewandte Cell-Regulogie GmbH;Dresden;DE;experte
312786528;Mützel & Holländer Geschäftsführungsgesellschaft mbH;Gladbeck;DE;experte
312787513;Burkhard Fandrey;Scharnebeck;DE;reifen
312815991;Angelika Hetzler;Naumburg;DE;experte
551543957;ENERGEE Service & Trading GmbH;Laurenburg;DE;experte
551572394;Solar- und EnergieTechnik Dr. Bergmann GmbH;Langewiesen;DE;experte
340960338;Martina Roßmann;Berlin;DE;experte
341056756;B & W Immobilien GmbH;Hannover;DE;experte
341131535;Jörg Kase;Ahrensburg;DE;experte
341153824;Austernbar im Hauptbahnhof Berlin GmbH;Berlin;DE;experte
341107295;Stefanie Raum;Wendelstein;DE;experte
340945794;Jörg Kreckel;Radevormwald;DE;experte
341176475;DS Immo GmbH;Gaggenau;DE;experte
341150678;MERICON GmbH;Bremen;DE;experte
320450596;Gerstmann GmbH & Co. KG;Solingen;DE;junge
320065840;Walter Wedemeyer Inhaber André Schuchhardt e.Kfm.;Eschwege;DE;reifen
320285711;TRABRENNSPORT AG;Straubing;DE;junge
332464317;Frank Pott;Emsdetten;DE;experte
320321508;Heinrich Diener & Söhne, Gastwirtschaft mit Tanzlokal und Eiderlandhalle e.K.;Pahlen;DE;reifen
320105471;Klaus Dieter Pahl und Thomas Wickel;Dortmund;DE;junge
320547441;Werner Bäumer GmbH. Teppichantiquitäten und textile Kunst Werbung für Kunst;Düsseldorf;DE;junge
320340839;Robert Lieb;Unterammergau;DE;junge
319667416;BüroConcept + RaumDesign Strotmann OHG;Bonn;DE;experte
340176076;Dagmar Verbeek;Halle (Saale);DE;experte
340193559;Wolfgang Ebbinghaus, Thomas Epple, Susanne Gumpper, Oliver Henker, Jürgen Reiff;Laupheim;DE;experte
340226227;Christiane Weidemann;Frechen;DE;junge
340252579;Michael Bänsch;Leipzig;DE;experte
340260328;Martin Brencs;Wirges;DE;experte
340251795;Bernd Schumacher;Elz;DE;experte
340259434;Cemil Onur;Hanau;DE;experte
340319198;M UNIT Gesellschaft für Managementberatung Marketing und Märkte mbH;Bonn;DE;experte
327549239;Dr. med. Rainer Saffar und Edith Riegger;Gundelfingen;DE;experte
327032389;Oechsner Graf von Moltke Investitions KG;Rottach-Egern;DE;junge
327122149;Trigon Vertriebs GmbH & Co Handels KG;Tutzing;DE;junge
326435646;Birgit Schepers;Bad Laer;DE;reifen
326927113;Carsten Sulz;Roggentin;DE;experte
342301957;"Restaurant ""Pauly-Saal"" Verwaltungs-GmbH";Berlin;DE;experte
326996134;Nadja Jakobi;Haina (Kloster);DE;experte
327110219;FILMAUR Multimedia Film- und TV Produktion, Filmkopierwerk Klostermann KG;Gauting;DE;junge
327096397;Andreas Fuchs;Torgau;DE;experte
314699203;Dieter Tepe;Friesoythe;DE;experte
314551446;Hagemann Lichtpunkt Verwaltungs- und Beteiligungsgesellschaft mbH;Georgsmarienhütte;DE;junge
314835013;Wolfgang Mollenhauer Malermeister GmbH;Oststeinbek;DE;experte
314684812;Wolfgang Kern Holzverarbeitung GmbH;Bad Salzuflen;DE;experte
314629163;Nordlease GmbH & Co. KG;Mannheim;DE;experte
314600847;CTA Treuhand GmbH Wirtschaftsprüfungsgesellschaft;Villingen-Schwenningen;DE;experte
314599692;adViva Sanitätscenter GmbH;Heidelberg;DE;experte
320991797;Lorenz Köhlen;Nettetal;DE;reifen
314716718;Zoo & Angel Funke Brandenburg GmbH;Rathenow;DE;experte
332933303;Andreas Küthe;Erfurt;DE;experte
332924484;DSS 2. Beteiligungs GmbH;Grasbrunn;DE;experte
332807804;Eisenmann, Krumpach und Partner Steuerberatungsgesellschaft;München;DE;experte
333011208;Westsachsen Fließestrich GmbH;Zwickau;DE;experte
332539055;Deterding Bauelemente und Innenausbau Gesellschaft mit beschränkter Haftung;Weißenborn-Lüderode;DE;reifen
333405392;aideffo GmbH;Pirna;DE;experte
332397129;Vermögensverwaltungsgesellschaft Liststraße, Esslingen GmbH;Esslingen am Neckar;DE;experte
333055361;ECR-Rheinauhafen Köln Verwaltung GmbH;Köln;DE;experte
342072841;AFS Financial Service GmbH & Co. KG;Seevetal;DE;experte
341739605;Walter Lang,Dr.Florian Lang;Ulm;DE;junge
341988516;Frank Gerlach;Schwerin;DE;experte
342086175;Patricia Ziesler, Maria Rodio und Donato Rodio;Frechen;DE;experte
342031689;Tello GmbH;Schwerin;DE;experte
341997841;Oleg Andriyovych Korob und Svitlana Korob;Köln;DE;experte
341720055;Valentin Krames;Kommen;DE;junge
342131877;NK-Trockenbau Akustikausbaugesellschaft mbH;Dortmund;DE;experte
340102278;Manfred Kastner;Malsch;DE;experte
340002964;AREF Windpark Sotterhausen GmbH & Co. KG;Gräfelfing;DE;experte
333891174;Torsten Schwab;Rülzheim;DE;experte
340023688;Maria Roth und Dorothea Roth;Alzenau;DE;junge
333665847;Senioren Residenz Stemmler GmbH;Aschersleben;DE;experte
340016602;Rebecca Weiss;Biebesheim am Rhein;DE;experte
333485373;Jürgen Hawlizek;March;DE;experte
340011916;Badenoch & Clark (Interim) GmbH;Frankfurt am Main;DE;experte
340348253;Erich Wohanka und Frank Häcker;Aschaffenburg;DE;experte
340258395;Andreas Bäuerle;Asperg;DE;reifen
340313025;Matthias Bräuhauser;Essenbach;DE;experte
340456378;KOBEJ 13 GmbH;Düsseldorf;DE;experte
340357482;LAVITA Textilreinigung Inh.Helmut Morgenroth;Coburg;DE;experte
340362217;Rita Schäfer;Holzminden;DE;experte
340255297;Björn Dohle;Lingen (Ems);DE;experte
340349438;Bahriye Nayir;Regensburg;DE;experte
318017852;Hermann Gütler;Bad Wurzach;DE;junge
318102282;Reisebüro Warrlich e.K.;Neu-Isenburg;DE;junge
318099793;Harald Bockius;Rüsselsheim am Main;DE;reifen
317982957;Leopold Müller GmbH Medizinisch - Technischer Gerätebau;Gottmadingen;DE;junge
317910701;Rudolf Eckl Gas-, Regel- und Messtechnik Gesellschaft mit beschränkter Haftung;Oberhaching;DE;junge
318196359;Carl Bass, Inhaber: Sascha Kister e.K.;Köln;DE;reifen
317582294;Wrage & Kruse Bauunternehmen GmbH & Co. KG;Hamburg;DE;reifen
329445386;CWTP Chemical-Water-Transfer-Printing GmbH;Willstätt;DE;experte
317844793;Elektro Frisch Beteiligungs-GmbH;Königsbrunn;DE;junge
332593003;Schultze & Braun Vermögensverwaltungs- und Treuhandgesellschaft mbH;Frankfurt am Main;DE;experte
332163096;Jörg Temme;Frankfurt (Oder);DE;experte
332347421;MBT Solar GmbH & Co. KG;Hohn;DE;experte
332454631;Hempel Special Metals Holding GmbH;Oberhausen;DE;experte
332481790;Thomas Reinicke;Wismar;DE;experte
332526669;Mauritz Bau GmbH Abriss, Recycling-, Straßen- & Tiefbau;Dingelstedt;DE;experte
332975853;F-Plan GmbH Berlin;Berlin;DE;experte
332051689;Rene Klein;Berlin;DE;experte
340150203;Sylvia Gröschel;Wilthen;DE;experte
340224395;Harald Stut;Hamburg;DE;reifen
340200169;Silke Karanatsios;Weilerswist;DE;experte
340240078;Dr.med.dent. Wanda Golabek;Tamm;DE;experte
340175631;Dr. Marlena Frankenberger und Dr. Jan Vohradnik;Stein;DE;experte
340234732;Antonio Dionisio;Augsburg;DE;junge
340283312;Peter Nagel und Ortwin Nitz;Hamburg;DE;experte
340232304;Jörg Blum und Frank Gutschlag;Lüdenscheid;DE;experte
328151907;TSO TAX Winterhalter & Kollegen Steuerberatungsgesellschaft mbH;Heitersheim;DE;junge
327957473;Christian Arnold und Veith Arnold;Bochum;DE;experte
328059787;Schwager & Steinlein Verlag GmbH;Köln;DE;reifen
327483624;GFU-Unternehmensberatungsservice Gesellschaft mit beschränkter Haftung;Seeheim-Jugenheim;DE;junge
328152996;IZT-Institut für Zukunftsstudien und Technologiebewertung gemeinnützige Gesellschaft mit beschränkter Haftung;Berlin;DE;junge
328133764;Airspace Workshop Gesellschaft mit beschränkter Haftung & Co. KG;Dortmund;DE;junge
328791009;Frank Bodewein;Mönchengladbach;DE;experte
342826541;Matthias Habijan und Sebastian Grimm;Berlin;DE;experte
328078196;Arno Gerhart;Sasbach am Kaiserstuhl;DE;experte
327400255;WoKi KFZ-Meisterbetrieb Inhaber: Karsten Wolf e.K.;Lohfelden;DE;junge
327404732;Irmgard Dietmayr-Gabler und Eberhard Gabler;Deining;DE;junge
327526620;Adolf Richter Inh. Christina Göckemeyer e.K.;Bad Salzuflen;DE;reifen
327535183;A. Hebel GmbH & Co KG;Klosterkumbd;DE;experte
327300497;Gesellschaft für Beschäftigung und berufliche Eingliederung mbH Pforzheim (GBE);Pforzheim;DE;junge
326832300;Kummor GmbH;Kitzingen;DE;reifen
342522054;Arnold Gräf;Nürnberg;DE;experte
327471095;Dr. med. Ursula Lara Faix-Schade;Düsseldorf;DE;experte
327987178;Villa Home Design GmbH;Hördt;DE;experte
314813114;Mundata GmbH & Co.Handels- und Beteiligungs KG;Bergisch Gladbach;DE;experte
314660650;Karl-Heinz Ledl;Cochem;DE;experte
314943267;TARGET TEAM, Gesellschaft für Forschung und Anwendung in der Medizin mbH;Engelskirchen;DE;experte
314820536;ICOMEDIAS DEUTSCH-LAND SYSTEMHAUS GMBH;Berlin;DE;experte
314748112;Franz-Josef Pallor GmbH & Co KG;Winningen;DE;experte
314837170;Huber Grundstücks GmbH & Co. KG;Vilsbiburg;DE;experte
314708322;H. & B. Brinkschulte Verwaltungs GmbH;Leverkusen;DE;experte
314673872;Codan Gummi GmbH;Lippstadt;DE;experte
321316614;Helmut F. Wallbaum;Hamburg;DE;reifen
365723931;Rematec-Beteiligungsgesellschaft mbH;Wiesbaden;DE;experte
329203967;GM Gastro-Betriebsgesellschaft mbH;Bad Belzig;DE;experte
329211437;Blank GmbH & Co. KG;Lindau (Bodensee);DE;junge
329606078;Luisenburg Lifestyle GmbH;Neufahrn b. Freising;DE;experte
329073774;Sozialwerk Nordhessen gemeinnützige GmbH;Iserlohn;DE;experte
329247725;01051 Telecom & Verwaltungs GmbH;Düsseldorf;DE;experte
328895763;A . C . M . Beteiligungs- Verwaltungs GmbH;Wiesloch;DE;experte
329187066;Rudi Schmidt;Barsinghausen;DE;reifen
329179159;PAMA Grundstücks- und Verwaltungsgesellschaft mbH & Co. KG;Marburg;DE;experte
340110654;Anja Wedge;Remseck am Neckar;DE;junge
340009124;Peter Maidel;Ravensburg;DE;experte
340054601;Harald Grillwitzer und Thomas Grillwitzer;Großkrotzenburg;DE;experte
340085710;Kovacs und Säger;Passau;DE;experte
340159674;Peter Wegner;Pöhl;DE;experte
340093547;Roland Schedel;Kronach;DE;reifen
340103515;Annette Jansen;Brühl;DE;experte
333885916;Ludgerus-Verlag Hubert Wingen GmbH & Co. Kommanditgesellschaft;Essen;DE;reifen
329277995;Abwicklungsgesellschaft Capture MM Gesellschaft für Film, TV & Post-Produktion mbH & Co KG;Düsseldorf;DE;experte
329617653;Fiege International GmbH & Co. KG;Greven;DE;experte
329550656;TAM Vermögensverwaltung GmbH;Berlin;DE;experte
389035903;Rüdiger May;Schermbeck;DE;junge
329633262;Caritas - Alten- und Krankenhilfe Brilon - gemeinnützige Gesellschaft mbH;Brilon;DE;experte
329625615;Werz Vakuum Wärmebehandlung GmbH & Co. KG;Gammertingen;DE;experte
329666684;IBW - Ichtershäuser Betonwerk GmbH;Amt Wachsenburg;DE;experte
330016320;Prima Vermögensverwaltung GmbH;Springe;DE;experte
329664143;"Verwaltung Schiffahrtsgesellschaft ""Krückau"" mbH";Nordenham;DE;experte
323751743;Wilfried Engler;Kenzingen;DE;junge
324047471;Kai Sumfleth;Hemmoor;DE;junge
324229350;Olaf Götting;Berlin;DE;junge
322989930;Ralf Striegel;Schuttertal;DE;junge
324041961;Wilhelm Buhk's Straßenbau GmbH & Co. KG;Hamburg;DE;reifen
340760210;Heinrich Melisch und Christian Melisch;Meppen;DE;experte
324532555;G. & J. Schultes e.K.;Bergheim;DE;junge
324084052;Babyland Fachmarkt für Babybedarf Inh. Stephanie Gericke-Rettinger e. K.;Ingolstadt;DE;reifen
323885087;Stadt-Apotheke Spalt, Apothekerin Julia Contius e.K.;Spalt;DE;reifen
319216222;Hans-Jürgen Weber;Zweibrücken;DE;junge
319625612;Johann Michael Wieser;Aßling;DE;reifen
319291969;Johannes Thalheimer und Stephan Steinle;Reichling;DE;junge
319472171;Heinz Meinel und Renate Schebilski;Taunusstein;DE;reifen
319260360;Alfons Gehlen Inh. Michael Berghausen e.K.;Viersen;DE;reifen
318865326;Hörger Transporte e.K;Woringen;DE;reifen
319428470;Stahlhammerwerk Krüner & Co. GmbH;Witten;DE;junge
331287834;Wojciech Rybacki;Gütersloh;DE;experte
319592002;Point-Gebäudereinigung GmbH & Co. KG;Bad Krozingen;DE;junge
340009723;Schmitt - Felten;Wilgartswiesen;DE;experte
333670417;Ursula Müller und Richard Müller;Rüdesheim am Rhein;DE;experte
333166148;Lothar Krüger;Cottbus;DE;experte
333545775;Ralf Bernhardt;Wetzlar;DE;junge
333477735;Zentraler Betriebshof Herten (ZBH);Herten;DE;experte
333558398;ITL International Transport & Logistic Deutschland GmbH;Bocholt;DE;experte
333015043;Murphy & Spitz Energy Verwaltungsgesellschaft UG (haftungsbeschränkt) & co. WEA Delbrück KG;Bonn;DE;experte
333356546;Plant Räucherholz GmbH;Niedernhausen;DE;experte
537230505;SHW Management Verwaltungs GmbH;München;DE;experte
507587595;MSREF ALSTER LP 2 GmbH;Frankfurt am Main;DE;experte
507088727;Petra Auer und Peter Becker;Idar-Oberstein;DE;experte
537673097;Malte Lagershausen GmbH;Salzgitter;DE;experte
537300720;Hayat Erten;Ludwigshafen am Rhein;DE;experte
537501822;Chiemgau-Maßarbeit GmbH;Traunreut;DE;experte
506963227;OMF German Services GmbH;Wustermark;DE;experte
537415965;Günter Lehmann Verpachtung e.K.;Lichte;DE;experte
315100425;Schwalben-Apotheke Hella Beenken e.K.;Hamburg;DE;experte
314926218;Buck Hören und Sehen e.K.;Kirchheim unter Teck;DE;reifen
314932401;OFW - Oderländer Fleisch- und Wurstwaren Handelsgesellschaft mbH;Frankfurt (Oder);DE;experte
315273276;Windmann GmbH & Co. KG;Herford;DE;reifen
314960808;Small World Trading GmbH;Wuppertal;DE;experte
315080171;Prinzregenten-Apotheke Adelheid Stemper e.K.;Augsburg;DE;experte
314880910;Gerhard Dathe und Manuela Dathe;Dresden;DE;experte
322273574;Werner Löw;Grävenwiesbach;DE;junge
315087796;Ökotech Sundermann- Peters GmbH;Recklinghausen;DE;experte
319400867;MSW Marketing Service und Werbemittel Thomas Forster e. K., Inhaberin Kristina Watteler-Forster;Norderstedt;DE;junge
319784435;Otto Ternedde Fahrzeugbau und Nutzfahrzeug-Service Inh. Carsten Redecker;Seesen;DE;reifen
319466736;Kohlberger und Partner, Gesellschaft für Wirtschafts-und Finanzberatung mbH;Wiesbaden;DE;junge
319624375;Hans Friedberger Fertigkleidung Textil u. Sporthaus;Dorfen;DE;reifen
319415915;Lejzor Taskar;Frankfurt am Main;DE;junge
319579835;Benzler Verwaltungs GmbH;Oberndorf am Neckar;DE;reifen
331483706;Südhagen GmbH;Waldeck;DE;experte
319750352;Rudowe Werkzeugbau GmbH & Co. KG;Werne;DE;reifen
319003893;H. Sonnet Inhaber Hermann Sonnet jun.;Schloß Holte-Stukenbrock;DE;junge
389114216;Alireza Sepehrmanesh;Düsseldorf;DE;junge
389535928;Dieter Flößner;Großschirma;DE;junge
389150194;Dr. med. Gabriele Dingeldey und Dr. med. Friedrich-Jakob Dingeldey;Erbach;DE;experte
389925116;Christel Grieser und Wolfgang Grieser;Aachen;DE;junge
389522041;Berc Kesisoglugil;Limbach-Oberfrohna;DE;experte
389818373;Daniel Weisser;Wedel;DE;experte
497864314;Günter Weinreich und Silke Weinreich;Altenburg;DE;experte
389500828;Ralf Schulte;Coesfeld;DE;experte
328327184;Sanitär und Heizung Harald Eckert e.K.;Pottenstein;DE;experte
328362038;Walter Büttgen;Grevenbroich;DE;junge
328162552;Johannes Prinz;Stiefenhofen;DE;experte
327779930;Condor Beteiligungs-Gesellschaft mit beschränkter Haftung;Stuttgart;DE;junge
328329503;Perleberger Straße Wohnen KG Haberent Grundstücks GmbH & Co.;Berlin;DE;experte
328330852;Norbert Beyerlein;München;DE;experte
328976050;The Gate Hoffmann Schalt GmbH;Frankfurt am Main;DE;experte
