id_profiles;id_entities
38827;300228633
38873;303997365
38873;649441888
38873;300169780
38873;303920276
38873;300241986
38873;301725698
38873;301120122
38873;300232154
38873;300228633
38873;301858465
38885;302684428
38885;300981649
38885;303664882
38885;303806871
38885;300853665
38885;301120122
38885;301380762
38885;303216311
38885;302915632
38885;315494190
38927;482508103
38927;300197223
38927;484735969
38927;481556558
38927;300853665
38927;301702155
38927;486330335
38927;300981649
38927;482653326
38927;342361994
38947;303997365
38947;649441888
38947;480384676
38947;303605091
38947;300228633
38947;300981649
38947;301120122
38947;484735969
38947;300169780
38947;300232154
38953;389535758
38953;389062175
38953;344672225
38953;340326711
38953;342473064
38953;389127168
38953;389180050
38953;343210506
38953;388784865
38953;327786281
38980;649441888
38980;303997365
38980;300241986
38980;301725698
38980;301120122
38980;300169780
38980;301858465
38980;481166630
38980;303371603
38980;303100713
39006;649441888
39006;302684428
39006;300241986
39006;480469675
39006;481166630
39006;303997365
39006;300169780
39006;300190715
39006;300188093
39006;648584407
39011;300842916
39011;300388675
39011;301848441
39011;300262029
39011;304083900
39011;303806871
39011;302684428
39011;300182334
39011;303367189
39011;300191947
39034;649441888
39034;303997365
39034;300981649
39034;484735969
39034;301120122
39034;301725698
39034;300232154
39034;300689333
39034;300228633
39034;300241986
39040;649441888
39040;303997365
39040;301120122
39040;301725698
39040;300241986
39040;303920276
39040;481166630
39040;303371603
39040;301858465
39040;300190715
39086;303997365
39086;301725698
39086;649441888
39086;300241986
39086;300169780
39086;301120122
39086;300232154
39086;300228633
39086;303100713
39086;303605091
39094;481166630
39094;483238523
39094;303997365
39094;482560146
39094;649441888
39094;487150583
39094;301120122
39094;485442706
39094;481572407
39094;301725698
39099;389535758
39099;484735969
39099;340326711
39099;482647385
39099;480384676
39099;481166630
39099;389180050
39099;340025505
39099;340593842
39114;481599871
39114;649441888
39114;301120122
39114;481572407
39114;485442706
39114;483620907
39114;484764514
39114;485283001
39114;480003797
39114;484735969
39130;300169780
39130;649441888
39130;303997365
39130;302684428
39130;303367189
39130;300191947
39130;302942198
39130;300265196
39130;300182334
39130;300241986
39133;312551770
39133;313268552
39133;537361003
39133;333987910
39133;313075171
39133;313110127
39133;332195804
39133;313802811
39133;312639926
39133;340868837
39183;481599871
39183;649441888
39183;301120122
39183;481572407
39183;485442706
39183;483620907
39183;484764514
39183;485283001
39183;480003797
39183;484735969
39223;300169780
39223;649441888
39223;303997365
39223;302684428
39223;303367189
39223;300191947
39223;302942198
39223;300265196
39223;300182334
39223;300241986
39238;649441888
39238;303997365
39238;480469675
39238;300169780
39238;300228657
39238;300241986
39238;301725698
39238;300987302
39238;300618444
39238;300232154
39245;486245939
39245;303216311
39245;301380762
39245;301120122
39245;301725698
39245;483933193
39245;485442706
39245;481572407
39245;485468081
39245;480003797
39252;649441888
39252;303997365
39252;484735969
39252;300981649
39252;389535758
39252;301725698
39252;315494190
39252;300169780
39252;300232154
39252;300689333
39254;300169780
39254;649441888
39254;303997365
39254;302684428
39254;303367189
39254;300191947
39254;302942198
39254;300265196
39254;300182334
39254;300241986
39349;300169780
39349;649441888
39349;303997365
39349;302684428
39349;303367189
39349;300191947
39349;302942198
39349;300265196
39349;300182334
39349;300241986
39381;300169780
39381;649441888
39381;303997365
39381;302684428
39381;303367189
39381;300191947
39381;302942198
39381;300265196
39381;300182334
39381;300241986
39438;303997365
39438;649441888
39438;301725698
39438;480384676
39438;484735969
39438;300232154
39438;303100713
39438;300689333
39438;300169780
39438;300228633
39454;314048054
39454;331281691
39454;328630751
39454;340359349
39454;322705112
39454;313102500
39454;366304939
39454;389535758
39454;322712761
39454;326907990
39469;482800807
39490;303997365
39490;301725698
39490;649441888
39490;300169780
39490;300241986
39490;301120122
39490;303100713
39490;300464477
39490;300689333
39490;300232154
39498;301120122
39498;480384676
39498;484735969
39498;303997365
39498;649441888
39498;300232154
39498;300228633
39498;481166630
39498;480840987
39498;300981649
39499;301120122
39499;480384676
39499;484735969
39499;303997365
39499;649441888
39499;300232154
39499;300228633
39499;481166630
39499;480840987
39499;300981649
39502;649441888
39502;303997365
39502;481166630
39502;481572407
39502;485442706
39502;301120122
39502;487759151
39502;480003797
39502;482560146
39502;483238523
39507;649441888
39507;303997365
39507;300981649
39507;484735969
39507;301120122
39507;301725698
39507;300232154
39507;300689333
39507;300228633
39507;300241986
39512;302684428
39512;300182334
39512;300191947
39512;302942198
39512;303367189
39512;304083900
39512;302360375
39512;300457272
39512;301917464
39512;303216311
39534;331281691
39534;342222004
39534;312558819
39534;366304939
39534;340359349
39534;318262169
39534;333208960
39534;341662018
39534;315043575
39534;341803166
39546;303997365
39546;480003797
39546;649441888
39546;481556558
39546;481599871
39546;481166630
39546;480840987
39546;480785182
39546;485442706
39546;481572407
39584;303997365
39584;649441888
39584;300241986
39584;300169780
39584;301120122
39584;301725698
39584;300232154
39584;303605091
39584;300464477
39584;300228633
39587;300169780
39587;649441888
39587;303997365
39587;302684428
39587;303367189
39587;300191947
39587;302942198
39587;300265196
39587;300182334
39587;300241986
39601;303997365
39601;649441888
39601;300241986
39601;300169780
39601;301120122
39601;301725698
39601;300232154
39601;303605091
39601;300464477
39601;300228633
39627;329595792
39627;342361994
39627;482647385
39627;341877048
39627;300605099
39627;300853665
39627;312676789
39627;300374374
39627;300925398
39627;340968186
39642;649441888
39642;480469675
39642;300241986
39642;303997365
39642;300228657
39642;300169780
39642;300188093
39642;481166630
39642;300190715
39642;301847815
39644;649441888
39644;303997365
39644;481166630
39644;481572407
39644;485442706
39644;487759151
39644;485490358
39644;483620907
39644;480622252
39644;484080523
39656;301120122
39656;480003797
39656;303997365
39656;482647385
39656;649441888
39656;300981649
39656;301725698
39656;485442706
39656;481572407
39656;300241986
39670;389989922
39670;366304939
39670;331281691
39670;300232154
39670;326907990
39670;340359349
39670;328630751
39670;331840533
39670;340113164
39670;323360503
39694;303997365
39694;300169780
39694;649441888
39694;303371603
39694;301725698
39694;300389048
39694;300241986
39694;481166630
39694;300689333
39694;300228633
39697;331281691
39697;340359349
39697;341705512
39697;315781752
39697;342210780
39697;341685939
39697;313538520
39697;341328216
39697;312903926
39697;312949856
39710;649441888
39710;303997365
39710;300981649
39710;484735969
39710;301120122
39710;301725698
39710;300232154
39710;300689333
39710;300228633
39710;300241986
39714;481599871
39714;649441888
39714;301120122
39714;481572407
39714;485442706
39714;483620907
39714;484764514
39714;485283001
39714;480003797
39714;484735969
39740;303997365
39740;301725698
39740;649441888
39740;300241986
39740;300169780
39740;301120122
39740;300232154
39740;300228633
39740;303100713
39740;303605091
39749;304083900
39749;301120122
39752;303997365
39752;649441888
39752;300241986
39752;300169780
39752;301120122
39752;301725698
39752;300232154
39752;303605091
39752;300464477
39752;300228633
39753;303997365
39753;649441888
39753;300981649
39753;484735969
39753;301120122
39753;480840987
39753;480384676
39753;300228633
39753;300464477
39753;300232154
39754;649441888
39754;303997365
39754;300232154
39754;300689333
39754;300981649
39754;301725698
39754;300548893
39754;300169780
39754;300241986
39754;484735969
39762;389535758
39762;388784865
39762;343210506
39762;315043575
39762;341662018
39762;312558819
39762;312574750
39762;318262169
39762;344672225
39762;389062175
39774;649441888
39774;303997365
39774;481166630
39774;301858465
39774;300241986
39774;301120122
39774;300169780
39774;301725698
39774;303371603
39774;480469675
39776;649441888
39776;481166630
39776;303997365
39776;482560146
39776;301725698
39776;301120122
39776;487759151
39776;485442706
39776;481572407
39776;300241986
39782;300169780
39782;649441888
39782;303997365
39782;302684428
39782;303367189
39782;300191947
39782;302942198
39782;300265196
39782;300182334
39782;300241986
39803;389535758
39803;388784865
39803;343210506
39803;315043575
39803;341662018
39803;312558819
39803;312574750
39803;318262169
39803;344672225
39803;389062175
39826;303997365
39826;649441888
39826;300241986
39826;300169780
39826;301120122
39826;301725698
39826;300232154
39826;303605091
39826;300464477
39826;300228633
39840;341697432
39840;480469675
39840;328521174
39840;342723600
39840;480690361
39840;316480003
39840;316628825
39840;321949752
39840;312744936
39840;389535758
39869;303997365
39869;300232154
39869;649441888
39869;303605091
39869;484735969
39869;300169780
39869;301725698
39869;300689333
39869;301120122
39869;300228633
39873;649441888
39873;303997365
39873;300241986
39873;301120122
39873;301725698
39873;303371603
39873;300169780
39873;481166630
39873;301847815
39873;300689333
39893;303997365
39893;649441888
39893;481166630
39893;301120122
39893;300241986
39893;301725698
39893;481599871
39893;480840987
39893;300169780
39893;487759151
39915;484735969
39915;303997365
39915;649441888
39915;300981649
39915;301725698
39915;481599871
39915;480384676
39915;300232154
39915;300548893
39915;480003797
39919;303664882
39919;300925398
39919;300853665
39919;300194887
39919;482647385
39919;342361994
39919;300374374
39919;300605099
39919;301337163
39919;303607519
39935;484735969
39935;482647385
39935;300981649
39935;482508103
39935;486330335
39935;488079195
39935;480384676
39935;481556558
39935;300853665
39935;480131163
39936;649441888
39936;303997365
39936;301725698
39936;300548893
39936;300464477
39936;300169780
39936;300689333
39936;301120122
39936;300241986
39936;303605091
39947;302684428
39947;300981649
39947;303664882
39947;303806871
39947;300853665
39947;301120122
39947;301380762
39947;303216311
39947;302915632
39947;315494190
40007;649441888
40007;303997365
40007;300232154
40007;300689333
40007;300981649
40007;301725698
40007;300548893
40007;300169780
40007;300241986
40007;484735969
40027;649441888
40027;300241986
40027;300169780
40027;303997365
40027;301725698
40027;301120122
40027;300464477
40027;300548893
40027;300232154
40027;300399527
40039;303997365
40039;649441888
40039;300241986
40039;300169780
40039;301120122
40039;301725698
40039;300232154
40039;303605091
40039;300464477
40039;300228633
40040;332286520
40040;331281691
40040;340359349
40040;342222004
40040;315501184
40040;313725634
40040;366304939
40040;333208960
40040;312656393
40040;312575814
40043;300169780
40043;649441888
40043;303997365
40043;302684428
40043;303367189
40043;300191947
40043;302942198
40043;300265196
40043;300182334
40043;300241986
40060;304083900
40060;300842916
40060;300262029
40060;300388675
40060;301848441
40060;300182334
40060;301120122
40060;300241986
40060;482687030
40060;301725698
40075;303997365
40075;301725698
40075;649441888
40075;300241986
40075;300169780
40075;301120122
40075;300232154
40075;300228633
40075;303100713
40075;303605091
40088;649441888
40088;303997365
40088;300169780
40088;300548893
40088;300399527
40088;481166630
40088;300241986
40088;300464477
40088;301725698
40088;303371603
40105;303997365
40105;301120122
40105;649441888
40105;301725698
40105;481166630
40105;480003797
40105;481572407
40105;485442706
40105;480384676
40105;300169780
40124;481572407
40124;485442706
40124;487759151
40124;483016759
40124;481166630
40124;303997365
40124;480003797
40124;484080523
40124;480622252
40124;649441888
40271;302684428
40271;480384676
40271;484735969
40271;649441888
40271;303605091
40271;300689333
40271;480718576
40271;303997365
40271;300981649
40271;301120122
40274;300169780
40274;649441888
40274;303997365
40274;302684428
40274;303367189
40274;300191947
40274;302942198
40274;300265196
40274;300182334
40274;300241986
40280;301120122
40280;480003797
40280;303997365
40280;482647385
40280;649441888
40280;300981649
40280;301725698
40280;485442706
40280;481572407
40280;300241986
40281;312558819
40281;389535758
40281;313802811
40281;312574750
40281;333246127
40281;341662018
40281;315043575
40281;322507880
40281;341746495
40281;313210204
40310;484735969
40310;300197223
40310;300853665
40310;303664882
40310;389535758
40310;300925398
40310;482647385
40310;315494190
40310;300194887
40310;303453278
40315;301725698
40315;481572407
40315;485442706
40315;481166630
40315;301120122
40315;649441888
40315;481599871
40315;480003797
40315;483432639
40315;480622252
40338;303997365
40338;301725698
40338;649441888
40338;300241986
40338;300232154
40338;300169780
40338;484735969
40338;303100713
40338;301120122
40338;301858465
40341;303997365
40341;649441888
40341;300169780
40341;301120122
40341;300464477
40341;300689333
40341;300241986
40341;300548893
40341;300232154
40341;484735969
40367;303997365
40367;649441888
40367;481556558
40367;301725698
40367;303371603
40367;484735969
40367;300228633
40367;481572407
40367;485442706
40367;300169780
40376;322507880
40376;389535758
40376;313802811
40376;312558819
40376;318262169
40376;343210506
40376;388784865
40376;313748475
40376;342709228
40376;313307308
40418;303997365
40418;649441888
40418;301725698
40418;300169780
40418;484735969
40418;389535758
40418;481556558
40418;303664882
40418;300197223
40418;300241986
40430;649441888
40430;300241986
40430;481572407
40430;485442706
40430;481166630
40430;301120122
40430;303371603
40430;300689333
40430;302763933
40430;300188093
40454;303997365
40454;649441888
40454;300241986
40454;300169780
40454;301120122
40454;301725698
40454;300232154
40454;303605091
40454;300464477
40454;300228633
40455;482508103
40455;481556558
40455;303664882
40455;484735969
40455;482647385
40455;315494190
40455;480131163
40455;300605099
40455;300853665
40455;485490358
40468;649441888
40468;303997365
40468;301725698
40468;300548893
40468;300464477
40468;300169780
40468;300689333
40468;301120122
40468;300241986
40468;303605091
40479;482647385
40479;342361994
40479;300853665
40479;303664882
40479;315494190
40479;329595792
40479;482508103
40479;300605099
40479;300694622
40479;340968186
40538;485442706
40538;481572407
40538;482800807
40538;487759151
40538;481166630
40538;482560146
40538;483620907
40538;483432639
40538;649441888
40538;481599871
40540;649441888
40540;303997365
40540;300169780
40540;300548893
40540;300399527
40540;481166630
40540;300241986
40540;300464477
40540;301725698
40540;303371603
40582;300169780
40582;649441888
40582;303997365
40582;302684428
40582;303367189
40582;300191947
40582;302942198
40582;300265196
40582;300182334
40582;300241986
40611;300241986
40611;303371603
40611;649441888
40611;303997365
40611;481599871
40611;300689333
40611;481572407
40611;485442706
40611;481166630
40611;300169780
40646;366304939
40646;324185024
40646;331281691
40646;322705112
40646;340359349
40646;389989922
40646;322284050
40646;312656393
40646;389482225
40646;316628825
40657;482647385
40657;301120122
40657;482508103
40657;481556558
40657;484735969
40657;485468081
40657;481599871
40657;485938521
40657;483933193
40657;480003797
40697;303997365
40697;649441888
40697;300241986
40697;300169780
40697;301120122
40697;301725698
40697;300232154
40697;303605091
40697;300464477
40697;300228633
40732;303997365
40732;649441888
40732;301725698
40732;300241986
40732;301120122
40732;484735969
40732;300228633
40732;300232154
40732;300981649
40732;300169780
40755;649441888
40755;303997365
40755;300981649
40755;301120122
40755;300232154
40755;300689333
40755;301725698
40755;300228633
40755;484735969
40755;303100713
40769;482647385
40769;484735969
40769;300853665
40769;303664882
40769;300569659
40769;482508103
40769;301702155
40769;389535758
40769;315494190
40769;300605099
40782;484735969
40782;482647385
40782;480003797
40782;481599871
40782;481572407
40782;485442706
40782;481556558
40782;300981649
40782;301120122
40782;480131163
40795;303997365
40795;649441888
40795;301120122
40795;300169780
40795;300228633
40795;301725698
40795;300241986
40795;300464477
40795;303100713
40795;300689333
40817;300169780
40817;649441888
40817;303997365
40817;300182334
40817;300411287
40817;301003968
40817;302942198
40817;300191947
40817;303367189
40817;300228657
40821;301120122
40821;303997365
40821;649441888
40821;300241986
40821;300232154
40821;301725698
40821;300169780
40821;303605091
40821;303920276
40821;302684428
40824;303997365
40824;649441888
40824;300981649
40824;484735969
40824;301120122
40824;480840987
40824;480384676
40824;300228633
40824;300464477
40824;300232154
40856;389535758
40856;300169780
40856;303664882
40856;300981649
40856;300853665
40856;300182334
40856;303997365
40856;315494190
40856;301725698
40856;303496004
40860;300169780
40860;649441888
40860;303997365
40860;302684428
40860;303367189
40860;300191947
40860;302942198
40860;300265196
40860;300182334
40860;300241986
40864;480003797
40864;480188624
40864;480687727
40864;483672213
40864;480611453
40864;481173206
40864;485229541
40864;481225063
40864;481257355
40864;481263304
40901;303997365
40901;649441888
40901;300169780
40901;301120122
40901;300464477
40901;300689333
40901;300241986
40901;300548893
40901;300232154
40901;484735969
40903;484735969
40903;482647385
40903;300853665
40903;482508103
40903;389535758
40903;315494190
40903;486330335
40903;482653326
40903;480123150
40903;342361994
40905;300241986
40905;481166630
40905;301848441
40905;300262029
40905;300388675
40905;300842916
40905;301120122
40905;301858465
40905;480718576
40905;480000926
40920;343192597
40920;341662018
40920;315043575
40920;389535758
40920;330948183
40920;333732043
40920;326355513
40920;332122696
40920;388784865
40920;343210506
40940;303997365
40940;649441888
40940;300169780
40940;301120122
40940;300241986
40940;301725698
40940;300548893
40940;300689333
40940;300981649
40940;300228633
40943;484735969
40943;480384676
40943;481200835
40943;482687030
40943;480832864
40943;480698377
40943;480718576
40943;481572407
40943;485442706
40943;481425437
40954;303997365
40954;649441888
40954;300169780
40954;301120122
40954;300241986
40954;301725698
40954;300548893
40954;300689333
40954;300981649
40954;300228633
40970;485490358
40970;303997365
40970;481166630
40970;483238523
40970;649441888
40970;482800807
40970;300169780
40970;481572407
40970;485442706
40970;485283001
40986;331281691
40986;366304939
40986;340359349
40986;300241986
40986;343210506
40986;388784865
40986;317071322
40986;331411046
40986;327153644
40986;313448798
40996;481556558
40996;485442706
40996;481572407
40996;483462404
40996;480785182
40996;481166630
40996;483432639
40996;487759151
40996;485490358
40996;482800807
41031;300169780
41031;649441888
41031;303997365
41031;302684428
41031;303367189
41031;300191947
41031;302942198
41031;300265196
41031;300182334
41031;300241986
41073;341697432
41073;480469675
41073;328521174
41073;342723600
41073;480690361
41073;316480003
41073;316628825
41073;321949752
41073;312744936
41073;389535758
41112;300182334
41112;302360375
41112;300457272
41112;301917464
41112;303367189
41112;302942198
41112;300191947
41112;303664882
41112;303364673
41112;302684428
41119;482647385
41119;484735969
41119;300981649
41119;482508103
41119;300853665
41119;480591515
41119;342361994
41119;481556558
41119;480131163
41119;486103711
41134;303997365
41134;649441888
41134;300169780
41134;301120122
41134;300241986
41134;301725698
41134;300548893
41134;300689333
41134;300981649
41134;300228633
41139;649441888
41139;300241986
41139;481166630
41139;301725698
41139;303997365
41139;301120122
41139;301858465
41139;303371603
41139;482560146
41139;481572407
41146;649441888
41146;303997365
41146;301725698
41146;300548893
41146;300464477
41146;300169780
41146;300689333
41146;301120122
41146;300241986
41146;303605091
41160;303997365
41160;300981649
41160;303664882
41160;300197223
41160;300853665
41160;300169780
41160;649441888
41160;301725698
41160;482647385
41160;300689333
41168;331281691
41168;340359349
41168;366304939
41168;342222004
41168;332900497
41168;341648160
41168;537217221
41168;537436206
41168;341503981
41168;340836919
41184;484735969
41184;300182334
41184;300981649
41184;480384676
41184;300853665
41184;303664882
41184;480123150
41184;480718576
41184;302684428
41184;482647385
41188;303997365
41188;649441888
41188;483933193
41188;481166630
41188;300169780
41188;481599871
41206;649441888
41206;303997365
41206;301858465
41206;480469675
41206;300169780
41206;300241986
41206;481166630
41206;302684428
41206;648584407
41206;300228657
41210;649441888
41210;302684428
41210;303997365
41210;301120122
41210;300241986
41210;300232154
41210;300689333
41210;304083900
41210;300239894
41210;300169780
41261;300169780
41261;649441888
41261;303997365
41261;302684428
41261;303367189
41261;300191947
41261;302942198
41261;300265196
41261;300182334
41261;300241986
41292;303997365
41292;484735969
41292;480384676
41292;649441888
41292;301120122
41292;482647385
41292;300169780
41292;300228633
41292;301725698
41292;300689333
41341;303997365
41341;649441888
41341;300241986
41341;300169780
41341;301120122
41341;301725698
41341;300232154
41341;303605091
41341;300464477
41341;300228633
41368;303664882
41368;300981649
41368;315494190
41368;300853665
41368;300925398
41368;301120122
41368;486330335
41368;300197223
41368;389535758
41368;300374374
41385;482647385
41385;301120122
41385;484735969
41385;300981649
41385;481599871
41385;480591515
41385;480003797
41385;649441888
41385;303997365
41385;480626527
41391;300169780
41391;649441888
41391;303997365
41391;302684428
41391;303367189
41391;300191947
41391;302942198
41391;300265196
41391;300182334
41391;300241986
41401;303997365
41401;301725698
41401;649441888
41401;300241986
41401;300169780
41401;301120122
41401;300232154
41401;300228633
41401;303100713
41401;303605091
41408;303997365
41408;649441888
41408;300241986
41408;300169780
41408;301120122
41408;301725698
41408;300232154
41408;303605091
41408;300464477
41408;300228633
41438;303997365
41438;301120122
41438;649441888
41438;301725698
41438;481166630
41438;480003797
41438;481572407
41438;485442706
41438;480384676
41438;300169780
41450;303997365
41450;649441888
41450;484735969
41450;301725698
41450;301120122
41450;300981649
41450;300228633
41450;300241986
41450;302763933
41450;300689333
41456;649441888
41456;303997365
41456;301120122
41456;300241986
41456;300169780
41456;481572407
41456;485442706
41456;481166630
41456;303371603
41456;301725698
41470;303664882
41470;303997365
41470;649441888
41470;300025379
41470;300169780
41470;300925398
41470;303296677
41470;300194887
41470;300548893
41470;389535758
41494;649441888
41494;303997365
41494;300981649
41494;484735969
41494;301120122
41494;301725698
41494;300232154
41494;300689333
41494;300228633
41494;300241986
41497;302684428
41497;484735969
41497;480384676
41497;301848441
41497;300388675
41497;300842916
41497;300262029
41497;482653326
41497;482508103
41497;300853665
41500;300169780
41500;649441888
41500;303997365
41500;300182334
41500;300411287
41500;301003968
41500;302942198
41500;300191947
41500;303367189
41500;300228657
41553;300981649
41553;300689333
41553;484735969
41553;301120122
41553;300853665
41553;482647385
41553;303216311
41553;301380762
41553;303664882
41553;300374374
41589;507466501
41589;340676844
41589;332286520
41589;312639926
41589;331281691
41589;332177641
41589;344261727
41589;388221970
41589;312670938
41589;389388476
41591;303997365
41591;301725698
41591;649441888
41591;300241986
41591;300169780
41591;301120122
41591;300232154
41591;300228633
41591;303100713
41591;303605091
41598;303997365
41598;649441888
41598;303605091
41598;480003797
41598;300228633
41598;300232154
41598;481166630
41598;480384676
41598;480840987
41598;300464477
41614;300853665
41614;300981649
41614;482647385
41614;303664882
41614;315494190
41614;300605099
41614;300374374
41614;300925398
41614;303496004
41614;303997365
41630;481599871
41630;649441888
41630;301120122
41630;481572407
41630;485442706
41630;483620907
41630;484764514
41630;485283001
41630;480003797
41630;484735969
41632;331281691
41632;366304939
41632;340359349
41632;328630751
41632;312656393
41632;342222004
41632;324185024
41632;389989922
41632;312593391
41632;313748475
41633;484735969
41633;300981649
41633;480384676
41633;303997365
41633;482647385
41633;389535758
41633;480718576
41633;480469675
41633;482687030
41633;482653326
41654;649441888
41654;303997365
41654;300232154
41654;300689333
41654;300981649
41654;301725698
41654;300548893
41654;300169780
41654;300241986
41654;484735969
41666;303997365
41666;649441888
41666;480384676
41666;303605091
41666;300228633
41666;300981649
41666;301120122
41666;484735969
41666;300169780
41666;300232154
41671;389679817
41671;389989922
41671;312656393
41671;332286520
41671;340331882
41671;314048054
41671;340113164
41671;537673246
41671;340298620
41671;314616897
41685;300169780
41685;649441888
41685;303997365
41685;302684428
41685;303367189
41685;300191947
41685;302942198
41685;300265196
41685;300182334
41685;300241986
41698;303997365
41698;649441888
41698;300981649
41698;484735969
41698;301120122
41698;480840987
41698;480384676
41698;300228633
41698;300464477
41698;300232154
41703;482647385
41703;485468081
41703;486103711
41703;301120122
41703;480003797
41703;481556558
41703;483933193
41703;484735969
41703;480591515
41703;482508103
41713;303997365
41713;649441888
41713;301120122
41713;300169780
41713;300190715
41713;301725698
41713;481166630
41713;300241986
41713;300228633
41713;483620907
41727;300169780
41727;649441888
41727;303997365
41727;302684428
41727;303367189
41727;300191947
41727;302942198
41727;300265196
41727;300182334
41727;300241986
41735;303997365
41735;649441888
41735;301120122
41735;300169780
41735;300232154
41735;300689333
41735;300464477
41735;303605091
41735;480384676
41735;301725698
41737;312574750
41737;333246127
41737;341662018
41737;315043575
41737;313802811
41737;481115009
41737;331281691
41737;340150525
41737;482497729
41737;488088642
41751;303997365
41751;649441888
41751;480384676
41751;303605091
41751;300228633
41751;300981649
41751;301120122
41751;484735969
41751;300169780
41751;300232154
41762;480469675
41762;649441888
41762;303997365
41762;300169780
41762;487856262
41762;481089436
41762;481166630
41762;302684428
41762;300228657
41762;300232154
41776;649441888
41776;303997365
41776;300981649
41776;484735969
41776;301120122
41776;301725698
41776;300232154
41776;300689333
41776;300228633
41776;300241986
41808;649441888
41808;484735969
41808;481572407
41808;485442706
41808;481166630
41808;302763933
41808;487759151
41808;301120122
41808;480785182
41808;300689333
41838;483238523
41838;482800807
41838;483432639
41838;481572407
41838;485442706
41838;481166630
41838;484063438
41838;484080523
41838;480622252
41838;301120122
41848;303997365
41848;649441888
41848;300853665
41848;303664882
41848;302684428
41848;300169780
41848;300981649
41848;300374374
41848;301380762
41848;303216311
41851;649441888
41851;484735969
41851;481572407
41851;485442706
41851;481166630
41851;302763933
41851;487759151
41851;301120122
41851;480785182
41851;300689333
41854;340192007
41854;330968207
41854;333226454
41854;315244926
41854;312509632
41854;312761249
41854;312908551
41854;312671317
41854;325780562
41854;322705112
41876;303997365
41876;649441888
41876;300241986
41876;300169780
41876;301120122
41876;301725698
41876;300232154
41876;303605091
41876;300464477
41876;300228633
41882;649441888
41882;303997365
41882;300232154
41882;300689333
41882;300981649
41882;301725698
41882;300548893
41882;300169780
41882;300241986
41882;484735969
41894;649441888
41894;303997365
41894;300228633
41894;484735969
41894;300232154
41894;300169780
41894;300981649
41894;300548893
41894;303100713
41894;303605091
41900;649441888
41900;303997365
41900;300169780
41900;300241986
41900;300228657
41900;480469675
41900;302684428
41900;300232154
41900;300987302
41900;300190715
41916;300169780
41916;649441888
41916;303997365
41916;302684428
41916;303367189
41916;300191947
41916;302942198
41916;300265196
41916;300182334
41916;300241986
41917;481599871
41917;649441888
41917;301120122
41917;481572407
41917;485442706
41917;483620907
41917;484764514
41917;485283001
41917;480003797
41917;484735969
41951;482647385
41951;303664882
41951;480131163
41951;342361994
41951;482508103
41951;480591515
41951;300853665
41951;484735969
41951;486103711
41951;486330335
41963;480840987
41963;481919681
41963;487751588
41963;485468081
41963;482800807
41963;482502689
41963;389535758
41963;485490358
41963;480039863
41963;483432639
41966;480384676
41966;484735969
41966;303997365
41966;301120122
41966;300182334
41966;300169780
41966;482508103
41966;300981649
41966;483246369
41966;480946995
41985;482508103
41985;303664882
41985;485468081
41985;481556558
41985;300169780
41985;303997365
41985;303296677
41985;300025379
41985;301702155
41985;485283001
42019;328630751
42019;331281691
42019;324185024
42019;322705112
42019;366304939
42019;389989922
42019;340359349
42019;312656393
42019;322284050
42019;389683665
42024;303997365
42024;649441888
42024;300169780
42024;300241986
42024;301120122
42024;301725698
42024;303371603
42024;300689333
42024;303920276
42024;301858465
42032;481572407
42032;485442706
42032;301120122
42032;481166630
42032;483238523
42032;483432639
42032;480840987
42032;481599871
42032;482800807
42032;480003797
42045;649441888
42045;303997365
42045;301725698
42045;301120122
42045;300241986
42045;300169780
42045;300464477
42045;481599871
42045;303371603
42045;300689333
42058;303367189
42058;300191947
42058;302942198
42058;300182334
42058;301003968
42058;300411287
42058;302684428
42058;301917464
42058;300457272
42058;302360375
42122;649441888
42122;303997365
42122;301120122
42122;481166630
42122;300169780
42122;301725698
42122;300232154
42122;300241986
42122;300689333
42122;302684428
42151;300169780
42151;649441888
42151;303997365
42151;302684428
42151;303367189
42151;300191947
42151;302942198
42151;300265196
42151;300182334
42151;300241986
42156;303997365
42156;649441888
42156;300232154
42156;302684428
42156;300169780
42156;303371603
42156;300228633
42156;300464477
42156;303605091
42156;301725698
42171;303997365
42171;649441888
42171;300169780
42171;480469675
42171;302684428
42171;300232154
42171;648584407
42171;300190715
42171;300265196
42171;300380361
42183;302684428
42183;300182334
42183;303664882
42183;303997365
42183;300981649
42183;649441888
42183;301380762
42183;303216311
42183;300689333
42183;300169780
42189;481572407
42189;485442706
42189;480384676
42189;481166630
42189;483933193
42189;484735969
42189;485490358
42189;481599871
42189;483462404
42189;482687030
42200;481556558
42200;482508103
42200;480003797
42200;481166630
42200;303997365
42200;483016759
42200;483462404
42200;480785182
42200;481572407
42200;485442706
42222;300169780
42222;649441888
42222;303997365
42222;302684428
42222;303367189
42222;300191947
42222;302942198
42222;300265196
42222;300182334
42222;300241986
42226;300169780
42226;649441888
42226;303997365
42226;302684428
42226;303367189
42226;300191947
42226;302942198
42226;300265196
42226;300182334
42226;300241986
42274;481166630
42274;649441888
42274;301847815
42274;300241986
42274;300987302
42274;301858465
42274;482560146
42274;487759151
42274;300228657
42274;303371603
42324;480384676
42324;484735969
42324;303997365
42324;301120122
42324;300182334
42324;300169780
42324;482508103
42324;300981649
42324;483246369
42324;480946995
42344;481166630
42344;649441888
42344;485442706
42344;481572407
42344;303997365
42344;300228633
42344;301120122
42344;481919681
42344;480840987
