id;company_name;city;country;foundation_year_cat
57257;BS|ENERGY;Braunschweig;DE;reifen
57261;Max-Planck-Institut für Kohlenforschung;Mülheim an der Ruhr;DE;experte
57283;OMS;Cairo;DE;experte
57326;Breitfeld & Schliekert GmbH;Karben;DE;experte
57366;netzhaus AG;Potsdam;DE;experte
57402;MENCK GmbH;Kaltenkirchen;DE;reifen
57453;Hewlett-Packard CDS GmbH;Bad Homburg;DE;experte
57464;GIP Exyr GmbH;Mainz;DE;experte
57469;BWI;Meckenheim;DE;experte
57485;Mayr;Mauerstetten;DE;experte
57491;Condor Films AG;Zürich;CH;reifen
57506;Perceptron GmbH;München;DE;experte
57513;J.P. Morgan AG;Frankfurt;DE;experte
57527;Paychex Deutschland GmbH;Hamburg;DE;experte
57551;ESA;Burgdorf;CH;experte
57571;Europa-Center AG;Hamburg;DE;junge
57572;Sparkasse Vorderpfalz;Ludwigshafen;DE;experte
57593;avenzia AG;Sarnen;CH;experte
57643;Banco do Brasil;Brasília;BR;experte
57733;brown-iposs GmbH;Bonn;DE;experte
57735;ENCOM GmbH;Pfäffikon ZH;CH;experte
57764;Hahn Gruppe;Bergisch Gladbach;DE;junge
57840;Deutsche Energie-Agentur GmbH (dena);Berlin;DE;experte
57852;Stadtwerke Gütersloh GmbH;Gütersloh;DE;reifen
57853;Verlagsgruppe Lübbe;Bergisch Gladbach;DE;experte
57869;TK;Hamburg;DE;experte
57873;advanced STORE GmbH;Berlin;DE;experte
57910;Freicon AG;Freiburg;DE;experte
57915;Karl Marbach GmbH & Co. KG;Heilbronn;DE;experte
57917;Klinikum Ingolstadt;Ingolstadt;DE;junge
57924;AMI;Hamburg;DE;experte
57945;Hotel Atlantic Kempinski Hamburg;Hamburg;DE;reifen
57947;Data Migration AG;Kreuzlingen;CH;experte
57948;ikb Data GmbH;Düsseldorf;DE;experte
57962;Fressnapf Holding SE;Krefeld;DE;experte
57981;Oemus Media AG;Leipzig;DE;experte
57997;Flex;Vienna;AT;junge
58000;TOP TECHNOLOGIES CONSULTING GmbH;Halstenbek;DE;experte
58032;Loschelder Rechtsanwälte;Köln;DE;experte
58054;EF Education First;Düsseldorf;DE;junge
58071;AGENTUR.NET Internet Full Service GmbH;Salzburg;AT;experte
58087;Assmann Electronic GmbH;Lüdenscheid;DE;experte
58088;NetApp Switzerland GmbH;Wallisellen;CH;experte
58090;NXP Semiconductors Germany;Hamburg;DE;experte
58124;Media Digital GmbH;Wien;AT;experte
58128;green.ch AG;Lupfig;CH;experte
58134;Seaside Hotels;Hamburg;ES;experte
58137;Stadtsparkasse Emmerich-Rees;Emmerich am Rhein;DE;reifen
58146;IFES;Wien;ES;experte
58150;PPS Presse-Programm-Service GmbH;Berlin;DE;junge
58181;Interassekuranz Sitt & Overlack GmbH;Köln;DE;junge
58185;Leipziger Wohnungs- und Baugesellschaft mbH;Leipzig;DE;experte
58192;MCI Management Center Innsbruck;Innsbruck;AT;experte
58210;Max-Planck-Institut für biologische Kybernetik;Tübingen;DE;experte
58236;Viking River Cruises;Basel;CH;experte
58240;RED - Der globale Anbieter von SAP-Lösungen;Köln;DE;experte
58267;bit gruppe;Graz;AT;junge
58288;Manz AG;Reutlingen;DE;junge
58302;IAD GmbH;Erfurt;DE;experte
58317;Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil gGmbH;Bochum;DE;reifen
58353;ITecon GmbH;Mainz;DE;experte
58369;Lionbridge Deutschland GmbH;Wuppertal;DE;experte
58408;BFFT Gesellschaft für Fahrzeugtechnik mbH;Gaimersheim;DE;experte
58418;Kanton Aargau;Aarau;CH;experte
58452;Institut für Distributions- und Handelslogistik (IDH) des VVL e.V.;Dortmund;DE;experte
58454;ISRA VISION AG;Darmstadt;DE;junge
58473;SSI SCHÄFER AUTOMATION GMBH;Graz;AT;experte
58477;VfL Bochum 1848 Fußballgemeinschaft e.V.;Bochum;DE;experte
58562;EVO GmbH;Oberschleißheim;DE;experte
58571;OBO BETTERMANN GmbH & Co. KG;Menden;DE;reifen
58590;KDS;Frankfurt;DE;experte
58595;MVC;Frankfurt;DE;experte
58596;a-connect;München;DE;experte
58601;Sparkasse Celle;Celle;DE;experte
58609;Com4voice GmbH;Frankfurt;DE;experte
58633;SSP Deutschland GmbH;Eschborn;DE;experte
58634;Gsponer Consulting Group International AG;Basel;CH;junge
58646;CAL Consult GmbH;Nürnberg;DE;experte
58654;BFI Wien;Wien;AT;reifen
58660;Hoesch;Dortmund;DE;experte
58708;Bernstein AG;Porta Westfalica;DE;experte
58729;Mediahaus Biering GmbH;München;DE;experte
58730;adocom ohg;Wustermark;DE;experte
58761;National Starch & Chemical GmbH;Hamburg;DE;experte
58788;Redaktion 4;Hamburg;DE;experte
58792;Hotel Imperial;Wien;AT;experte
58813;Kassenärztliche Vereinigung Nordrhein;Düsseldorf;DE;experte
58816;Druckhaus Cramer;Greven;DE;reifen
58817;Cittadino GmbH;Düsseldorf;DE;junge
58837;Tobler Haustechnik AG;Urdorf;CH;experte
58845;Hypo Alpe-Adria-Bank AG;Klagenfurt;AT;experte
58920;Actemium Deutschland;Frankfurt am Main;DE;experte
58931;InQu Informatics GmbH;Dresden;DE;experte
58949;Klinikum Offenbach;Offenbach;DE;experte
58953;Core;Berlin;DE;experte
58956;Luisenhospital Aachen;Aachen;DE;experte
58958;Basycon Unternehmensberatung GmbH;München;DE;experte
58959;Mentopolis CSC GmbH;Miltenberg;DE;experte
58985;Gottfried Schultz GmbH & Co. KG;Düsseldorf;DE;experte
58993;FACC AG;Ried im Innkreis;AT;experte
59008;plan p. GmbH;Hamburg;DE;experte
59017;NEXPLORE AG;Gwatt (Thun);CH;experte
59074;FWU AG;München;DE;experte
59120;Axima GmbH;Wien;DE;experte
59132;ttz Bremerhaven;Bremerhaven;DE;experte
59135;Anders & Rodewyk GmbH;Hannover;DE;junge
59137;MicroNova;Vierkirchen;DE;junge
59171;Sunways AG;Konstanz;DE;experte
59179;METRO GROUP LOGISTICS;Düsseldorf;DE;experte
59211;Steigenberger Hotel Berlin;Berlin;DE;junge
59223;VR Bank Pinneberg eG;Pinneberg;DE;experte
59271;Activis;Basel;CH;experte
59274;UL International Germany GmbH;Neu-Isenburg (Zeppelinheim);DE;experte
59321;ACE European Group Limited;Frankfurt;DE;experte
59352;1a Zukunft;Bonn;DE;experte
59380;BBP AG;Baden;CH;experte
59385;Optoma Deutschland GmbH;Düsseldorf;DE;experte
59460;LässingMüller Werbeagentur;Stuttgart;DE;experte
59486;Diakonie Michaelshoven;Köln;DE;experte
59497;Boydak Management Consulting AG;Freienbach;CH;experte
59518;ORBIT LOGISTICS Europe GmbH;Leverkusen;DE;experte
59571;Blauw Research GmbH;Nürnberg;NL;experte
59576;easybank AG;Wien;AT;experte
59591;Gavdi Deutschland GmbH;Walldorf;DE;experte
59599;SGT;Kowloon;HK;experte
59640;Wunderkind GmbH & Co. KG;leer;leer;experte
59650;Marquardt-Gruppe;Rietheim-Weilheim;DE;reifen
59686;e-integration GmbH;Ratingen;DE;junge
59688;Schulte Tiefbauhandel GmbH;Düsseldorf;DE;experte
59704;Mediatec;Volketswil ;CH;experte
59725;Weinmann Geräte für Medizin GmbH + Co. KG;Hamburg;DE;experte
59746;api Computerhandels GmbH;Baesweiler;DE;experte
59776;HCL;new york;IN;experte
59808;Blaser Jagdwaffen GmbH;Isny;DE;experte
59852;Lambert GmbH;Mönchengladbach;DE;experte
59867;Laudert GmbH + Co. KG;Vreden;DE;reifen
59875;Mitsubishi Electric Europe B.V.;Ratingen;DE;junge
59897;Niedermeyer;Wien;AT;experte
59909;prodot GmbH;Duisburg;DE;experte
59927;Caninenberg & Schouten GmbH;Köln;DE;experte
59959;Littlebit Technology AG;Hünenberg;CH;experte
60009;Intraproc GmbH;Düsseldorf;DE;junge
60019;GETTINGS GmbH;Düsseldorf;DE;experte
60030;SEC Consult Unternehmensberatung GmbH;Wien;AT;experte
60108;Campbell's Germany;Lübeck;DE;reifen
60146;Scope International AG;Mannheim;DE;experte
60181;ABV;Berlin;DE;experte
60223;Alcatel-Lucent Network Services GmbH;Düsseldorf;DE;experte
60228;Truck-Lite Europe GmbH;Eisenach;DE;reifen
60230;Honsel AG;Meschede;DE;experte
60237;ALD Lease Finanz GmbH;Hamburg;DE;experte
60304;viazenetti GmbH;München;DE;experte
60319;DPS;Gmunden;DE;experte
60328;B/E Aerospace;Lübeck;DE;experte
60352;Docware GmbH;Fürth;DE;junge
60391;KPM;Sigulda;LV;experte
60394;secat GmbH;Bornheim;DE;experte
60400;mes.mo GmbH;Reichenbach;DE;experte
60406;Entertainment Distribution Company GmbH;Langenhagen;DE;experte
60428;ADI;Strasbourg;US;experte
60441;SinnLeffers GmbH;Hagen;DE;experte
60471;Tischler Reisen AG;Garmisch-Partenkirchen;DE;experte
60501;REA Elektronik GmbH;Mühltal;DE;junge
60544;Hotel Vier Jahreszeiten;Volkach;DE;experte
60573;RÖFIX AG;Röthis;AT;reifen
60610;CAQ AG Factory Systems;Rheinböllen;DE;experte
60663;Adamicus GmbH;München;DE;experte
60672;AVEVA GmbH;Sulzbach;DE;experte
60692;SST;Dresden;DE;experte
60702;Landratsamt Karlsruhe;Karlsruhe;DE;experte
60708;DIAMOND GmbH;Leinfelden-Echterdingen;DE;reifen
60730;Dokuwerk KG;Friedrichshafen;DE;experte
60733;Buddelei-Mode GmbH & Co. KG;Oldenburg;DE;experte
60735;MAG;Göppingen;DE;experte
60737;Jet Aviation;Basel;CH;experte
60763;K+S Gruppe;Kassel;DE;reifen
60780;COGLAS GmbH;Wunstorf;DE;experte
60807;Landschaftsverband Westfalen-Lippe;Münster;DE;experte
60863;BAUKING AG;Iserlohn;DE;experte
60867;bartolome röder AG;München;DE;experte
60872;persolog GmbH;Remchingen;DE;experte
60880;ELSTER Messtechnik GmbH;Lorsch;DE;junge
60892;Zehnacker GmbH;Berlin;DE;experte
60895;ProMaqua GmbH;Heidelberg;DE;experte
60902;Schindler Management AG;Ebikon;CH;experte
60908;BRUNATA Wärmemesser GmbH & Co. KG;München;DE;experte
60913;ThyssenKrupp Presta SteerTec;Düsseldorf;DE;experte
60925;Mood Media GmbH;Hamburg;DE;experte
60935;NIIT Technologies GmbH;Stuttgart;DE;experte
60946;Devoteam Danet GmbH;Weiterstadt;DE;experte
60976;Harcourt Investment Consulting AG;Zurich;CH;experte
60997;DMB;Wien;DE;experte
61001;TUI Vertrieb & Service GmbH;Hannover;DE;experte
61035;Poseidon;İstanbul;DE;experte
61041;LINK GmbH;Butzbach;DE;experte
61042;Lutum + Tappert DV-Beratung GmbH;Bonn;DE;junge
61050;Golf Club St. Leon-Rot;St. Leon-Rot;DE;experte
61058;Language Services;München;DE;experte
61063;Nokia Siemens Networks Österreich GmbH;Wien;AT;experte
61068;Costa Crociere;Genova;IT;experte
61072;LIS AG;Greven;DE;experte
61085;Omnicare Clinical Research;Köln;DE;experte
61104;xntrex GmbH;Bad Soden Ts.;DE;experte
61110;START NRW GmbH;Duisburg;DE;experte
61115;Amadeus Hospitality GmbH;Vaterstetten;DE;experte
61125;Management Events;Helsinki;FI;experte
61130;Stadt Kassel;Kassel;DE;experte
61140;AnyWeb AG;Zürich;CH;experte
61156;MAN Financial Services GmbH;München;DE;experte
61209;GSM Training & Integration GmbH;Kiel;DE;experte
61224;Interwall GmbH | Ein team neusta Unternehmen;Bremen;DE;experte
61231;P.U.N.K.T. PR;Hamburg;DE;experte
61287;DMI;Bethesda, MD;US;experte
61292;Fischer GmbH;Viernheim;DE;experte
61321;araneaNET GmbH;Potsdam;DE;experte
61325;Ultratronik GmbH;Gilching;DE;junge
61330;IT-P Information Technology-Partner GmbH;Hannover;DE;experte
61336;Hogg Robinson Germany GmbH & Co. KG (HRG Germany);Köln;DE;experte
61341;Malteser;Köln;DE;experte
61358;SIMONA AG;Kirn;DE;experte
61359;Hotel Adlon Kempinski Berlin;Berlin;DE;experte
61371;Allresto Flughafen München Hotel und Gaststätten GmbH;München;DE;experte
61419;vom Hoff Kommunikation GmbH;Düsseldorf;DE;experte
61445;Deutsche Zweitmarkt AG;Hamburg;DE;experte
61465;JOHANN BUNTE Bauunternehmung GmbH & Co. KG;Papenburg;DE;reifen
61477;HEAD acoustics GmbH;Herzogenrath;DE;junge
61486;Bayer International SA;Fribourg;CH;experte
61493;Daiichi Sankyo Deutschland GmbH;München;DE;experte
61529;Dataphone GmbH;Wien;AT;experte
61607;Artaker Computersysteme GmbH;Wien;AT;experte
61628;Campina GmbH;Heilbronn;DE;experte
61662;Daarwin Beratungsgesellschaft mbH;Flensburg;DE;experte
61695;Sparkasse Bielefeld;Bielefeld;DE;reifen
61740;Mightycare Solutions GmbH;Vettelschoß;DE;experte
61768;Borbet GmbH;Hallenberg-Hesborn;DE;reifen
61786;LBS Westdeutsche Landesbausparkasse;Münster;DE;reifen
61824;Finecom Telecommunications AG;Nidau;CH;experte
61859;Index;Esslingen;DE;experte
61862;MR Datentechnik Vertriebs- und Service GmbH;Nürnberg;DE;experte
61923;netcom GmbH;Rheinbreitbach;DE;experte
61939;Ardagh Glass;Nienburg;DE;experte
61958;Isban DE GmbH;Mönchengladbach;DE;experte
61963;SDZ GmbH;Dortmund;DE;junge
61973;Sanford GmbH;Hamburg;DE;experte
61995;Hch. Perschmann GmbH;Braunschweig;DE;reifen
62064;APRIL Deutschland AG;Haar;DE;junge
62065;Ivoclar Vivadent GmbH;Ellwangen;DE;experte
62067;DHC;ad dammam;SA;experte
62069;Abraxas;London;GB;experte
62081;Kolping Bildungswerk;Köln;DE;experte
62086;Kreissparkasse Köln;Köln;DE;experte
62135;Prowind GmbH;Osnabrück;DE;experte
62138;ISE;Aachen;DE;experte
62143;ulrich medical;Ulm;DE;reifen
62170;ICON Clinical Research GmbH;Langen;DE;experte
62202;Risus GmbH;Limburg;DE;experte
62219;Telemarkt AG;Reutlingen;DE;junge
62227;DJM Consulting GmbH;Königstein;DE;experte
62240;UHU GmbH & Co. KG;Bühl;DE;experte
62250;Mango Deutschland GmbH;Köln;DE;experte
62261;Zoom;Boston;DE;experte
62267;Sparkasse Bodensee;Friedrichshafen;DE;experte
62284;solutio GmbH;Holzgerlingen;DE;experte
62305;Philip Morris International Management SA;Lausanne;CH;experte
62307;2coach Personal- und Unternehmensberatung;Hamburg;DE;experte
62312;mediamid digital services GmbH;Wien;AT;experte
62315;GRZ IT Center Linz GmbH;Linz;AT;experte
62317;:em engineering methods AG;Darmstadt;DE;experte
62325;Bureau Veritas;Madrid;ES;experte
62392;StB;Berlin;DE;experte
62415;Emsa GmbH;Emsdetten;DE;experte
62422;ICS AG;Stuttgart;DE;junge
62437;GEUTEBRÜCK GmbH;Windhagen;DE;junge
62457;SteinhilberSchwehr AG;Pforzheim;DE;experte
62471;Harburg-Freudenberger Maschinenbau GmbH;Hamburg;DE;experte
62525;PCI Augsburg GmbH;Augsburg;DE;reifen
62536;Hirsch Apotheke;Bremen;DE;experte
62618;Ceres Vision GmbH;Bielefeld;DE;experte
62622;Subway Vermietungs- und Servicegesellschaft mbH;Köln;DE;experte
62623;ESPRIT Netzwerk AG;Solothurn;CH;experte
62651;Compuware Austria GmbH;Linz;AT;experte
62707;Big Dutchman International GmbH;Vechta;DE;experte
62762;Promega GmbH;Mannheim;DE;experte
62825;acp-IT AG;Stuttgart;DE;experte
62833;MuniQSoft GmbH;Unterhaching;DE;experte
62841;AMEC;Baku;GB;junge
62857;DIMOCO Europe GmbH;Brunn am Gebirge;AT;experte
62865;Collogia Unternehmensberatung AG;Köln;DE;experte
62944;Lindopharm GmbH;Hilden;DE;experte
62985;Ottakringer Brauerei AG;Wien;AT;experte
63029;Deutsche Edelstahlwerke GmbH;Witten;DE;experte
63060;Gossler, Gobert & Wolters Gruppe;Hamburg;DE;reifen
63086;Allgeier IT Solutions GmbH;Bremen;DE;junge
63095;Expersoft Systems AG;Steinhausen;CH;experte
63107;Bär & Karrer AG;Zürich;CH;junge
63132;Pelikan Vertriebsgesellschaft mbH & Co. KG;Hannover;DE;reifen
63149;AllessaChemie GmbH;Frankfurt;DE;experte
63208;HÜTTINGER Elektronik GmbH + Co. KG;Freiburg;DE;experte
63209;embeX GmbH;Freiburg;DE;experte
63218;ThyssenKrupp Aufzüge Deutschland GmbH;Neuhausen auf den Fildern;DE;experte
63225;Brüninghoff GmbH & Co. KG;Heiden;DE;junge
63226;netlogix GmbH & Co. KG;Nürnberg;DE;experte
63260;Auto-Kabel Management GmbH;Hausen im Wiesental;DE;experte
63277;Niscayah GmbH;Düsseldorf;DE;experte
63353;Westinghouse Electric Germany GmbH;Mannheim;DE;experte
63361;FAA Bildungsgesellschaft;Hannover;DE;experte
63367;Stuttgart Marriott Hotel Sindelfingen;Sindelfingen;DE;experte
63370;SIMSA;jalisco;MX;experte
63385;Dechert LLP;München;DE;reifen
63393;sunzinet AG;Köln;DE;experte
63394;PharmLog Pharma Logistik GmbH;Bönen;DE;experte
63396;Universitätsklinikum Bonn;Bonn;DE;experte
63412;Stryker;Kiel, Freiburg, Tuttlingen, Duisburg, Selzach (CH);DE;reifen
63429;Waldecker Bank eG;Korbach;DE;reifen
63458;SOFTTECH GmbH;Neustadt;DE;junge
63472;netrics AG;Lyss;CH;experte
63479;Rohde & Schwarz Vertriebs GmbH;München;DE;experte
63593;EXFO;Québec;CA;experte
63610;S1nn GmbH & Co. KG;Stuttgart;DE;experte
63632;innoWake gmbh;Senden;DE;experte
63659;Giegerich & Partner GmbH;Dreieich;DE;experte
63711;SSI Schäfer IT Solutions GmbH;Friesach bei Graz;AT;junge
63716;Xella Deutschland GmbH;Duisburg;DE;experte
63739;TimeKontor AG;Berlin;DE;experte
63765;Inceptus GmbH;Zürich;CH;experte
63821;Dalli-Werke GmbH & Co. KG;Stolberg;DE;experte
63843;Business Operation Systems GmbH;Neu-Isenburg;DE;experte
63850;Coca-Cola HBC Austria GmbH;Wien;AT;reifen
63892;KONZEPTUM GmbH;Koblenz;DE;experte
63935;Hiestand Schweiz AG;Schlieren;CH;junge
63961;Tengelmann Energie GmbH;Mülheim an der Ruhr;DE;experte
63966;Stulz GmbH;Hamburg;DE;reifen
63973;Ashampoo GmbH & Co. KG;Oldenburg;DE;experte
64040;hairfree;Leipzig;DE;experte
64091;Alcan Singen GmbH;Singen;DE;experte
64109;Grand Casino Kursaal Bern AG;Bern;CH;experte
64125;cojama Infosystems GmbH;Fulda;DE;experte
64164;West Pharmaceutical Services;Eschweiler;DE;reifen
64170;Alligator Company Software GmbH;Worpswede;DE;experte
64175;SORA;Wien;AT;experte
64193;Semmelrock International GmbH;Wien;AT;reifen
64259;Frese & Wolff Werbeagentur GmbH;Oldenburg;DE;junge
64319;Barco Control Rooms GmbH;Karlsruhe;DE;experte
64320;ThyssenKrupp Mannex GmbH;Essen;DE;experte
64328;Walter Knoll AG & Co. KG;Herrenberg;DE;experte
64340;Adler Apotheke;Altdöbern;DE;experte
64382;BBG;Berlin;DE;reifen
64385;Hotel Palace Berlin;Berlin;DE;experte
64390;primion Technology AG;Stetten am kalten Markt;DE;experte
64403;BeNEX GmbH;Hamburg;DE;experte
64433;Stella;München;DE;experte
64437;OPO Oeschger AG;Kloten;CH;experte
64443;ASCO;Zürich;CH;reifen
64457;Rickmers-Linie GmbH & Cie. KG;Hamburg;DE;experte
64460;Cemex Austria AG;Langenzersdorf;AT;reifen
64498;AZ Medien;Aarau;CH;reifen
64512;Turbomach SA;Riazzino;CH;experte
64586;Arcus Sportklinik;Pforzheim;DE;experte
64601;Canyon Bicycles GmbH;Koblenz;DE;junge
64611;Raiffeisenlandesbank Niederösterreich-Wien AG;Wien;AT;reifen
64648;PAS;Berlin;DE;experte
64672;EUtech Scientific Engineering GmbH;Aachen;DE;experte
64673;Omron Electronics;Rosny-sous-Bois;FR;experte
64731;Burberry;London;GB;experte
64734;Lang GmbH;Coburg;AT;experte
64751;Engel & Völkers IT-Services GmbH;Hamburg;DE;experte
64768;GHX Europe GmbH;Düsseldorf;DE;experte
64789;Zimmer + Rohde GmbH;Oberursel;DE;experte
64795;Schultze & Braun;Achern;DE;junge
64801;Wettbewerbszentrale;Bad Homburg;DE;experte
64832;Elégance GmbH;Düsseldorf;DE;reifen
64835;EIKI Deutschland GmbH;Idstein;DE;experte
64868;SIGG Switzerland AG;Frauenfeld;CH;experte
64871;ALPINA Burkard Bovensiepen GmbH + Co. KG;Buchloe;DE;experte
64884;ITRIS Gruppe;Spreitenbach;CH;junge
64906;Schwartzkopff TV-Productions GmbH & Co. KG;Hamburg;DE;experte
64912;Cimatron GmbH;Ettlingen;DE;experte
64913;CGS;New York;US;experte
64933;CORYX Software GmbH;Coburg;DE;experte
64952;Metzeler Automotive Profile Systems GmbH;Lindau;DE;experte
64954;Möhling GmbH & Co. KG;Altena;DE;reifen
64976;MTS;Moscow;DE;experte
65023;Car Professional Fuhrparkmanagement und Beratungsgesellschaft mbH & Co. KG;Hamburg;DE;experte
65070;Selecta AG;Kirchberg;CH;reifen
65074;Agfa Graphics;Wiesbaden;DE;experte
65079;carpona Financial Services GmbH;Berlin;DE;experte
65088;Paragon;Delbrück;DE;experte
65130;Linux Information Systems AG;München;DE;experte
65172;Debevoise & Plimpton LLP;Frankfurt am Main;DE;experte
65180;STEP Advertainment;Esslingen;DE;experte
65193;ROL Germany GmbH;Hildesheim;DE;experte
65197;SENA;---;CO;experte
65214;IMS Connector Systems GmbH;Löffingen;DE;experte
65216;Copthorne Hotel Hannover;Laatzen ;DE;experte
65217;SebaKMT;Baunach;DE;reifen
65229;SBC;München;DE;experte
65282;Coler GmbH & Co. KG;Münster;DE;experte
65294;BALVI GmbH;Lübeck;DE;experte
65299;SIGA telecom GmbH;Heilbronn;DE;experte
65300;Promedia;Grevenbroich;DE;experte
65313;Ostendorf GmbH;Hamm;DE;experte
65340;Comlab AG;Ittigen;CH;junge
65344;erfinder.at Patentverwertungs GmbH;Salzburg;AT;experte
65351;Hammer Hosig Herzog & Associates AG;Zürich;CH;experte
65418;DMG Dental-Material Gesellschaft mbH;Hamburg;DE;reifen
65437;BBS GmbH;Schiltach;DE;experte
65448;Eckernförder Bank eG;Eckernförde;DE;experte
65481;Selectron Systems AG;Lyss;CH;reifen
65506;Satyam Computer Services Ltd;Hyderabad;IN;experte
65509;Dyrup GmbH;Mönchengladbach;DE;experte
65516;Bartscher GmbH;Salzkotten;DE;experte
65530;BoConcept;Düsseldorf;DE;experte
65561;AJE Consulting GmbH & Co. KG;Roes;DE;experte
65573;ecos office center;Eschborn;DE;experte
65583;WKO Inhouse GmbH der Wirtschaftskammern Österreichs;Wien;AT;experte
65609;Westfunk GmbH & Co. KG;Essen;DE;experte
65618;e-wolff Consulting GmbH;Heimsheim;DE;experte
65635;Albert;München;DE;experte
65652;Hotel Bristol;Wien;CH;experte
65690;SBN;---;DE;experte
65742;R. STAHL Schaltgeräte GmbH;Waldenburg;DE;experte
65758;Spengler GmbH & Co. KG;Bruchsal;DE;experte
65770;CNS GmbH;Walldorf;DE;experte
65789;Promino AG;Bern 8;CH;experte
65794;traXess AG;Dietikon;CH;experte
65842;ALSO Schweiz AG;Emmen;CH;junge
65844;ANSMANN AG;Assamstadt;DE;experte
65862;Main-Taunus-Kreis;Hofheim am Taunus;DE;reifen
65898;Bentec GmbH Drilling & Oilfield Systems;Bad Bentheim;DE;experte
65911;BM;Wien;DE;experte
65946;Stadt Ulm;Ulm;DE;reifen
65948;Thales Rail Signalling Solutions AG;Zürich;CH;experte
65978;Rothschild Bank AG;Zürich;CH;experte
66006;Mary Kay;Berlin;DE;experte
66014;WWEDU World Wide Education GmbH;Wels;AT;experte
66021;Stadtwerke Troisdorf GmbH;Troisdorf;DE;experte
66032;Bitech AG Leverkusen;Leverkusen;DE;experte
66047;ammarkt ag;St. Gallen;CH;experte
66058;Schoplocher Unternehmensberatung;Köln;DE;experte
66101;Ruhrverband;Essen;DE;experte
66135;JKU;Linz;AT;experte
66163;eCom Logistik GmbH & Co. KG;Falkensee;DE;experte
66180;Siempelkamp Maschinen- und Anlagenbau GmbH & Co. KG;Krefeld;DE;experte
66206;akquinet SLS logistics GmbH;Bremen;DE;experte
66226;SPE Unternehmensberatung GmbH;Mannheim;DE;experte
66238;AGCO GmbH;Marktoberdorf;DE;experte
66318;Buhl Gastronomie-Personal-Service GmbH;Augsburg;DE;experte
66341;SEP;Mexico;MX;experte
66366;Monier GmbH;Oberursel;DE;experte
66395;Pimkie;Willstätt-Legelshurst;DE;experte
66431;Hotel Deidesheimer Hof;Deidesheim;DE;experte
66459;ThyssenKrupp Stahl-Service-Center GmbH;Krefeld;DE;experte
66468;TUNAP GROUP;Wolfratshausen;DE;experte
66484;Karlsruher Messe- und Kongress-GmbH;Karlsruhe;DE;experte
66501;Micromata GmbH;Kassel;DE;experte
66506;GULP Schweiz AG;Zürich;CH;experte
66538;Konzept Informationssysteme GmbH;Meersburg;DE;experte
66556;General Motors Austria GmbH;Wien;AT;experte
66557;Electrovac;Klosterneuburg;AT;experte
66565;ThyssenKrupp Bilstein Suspension GmbH;Ennepetal;DE;experte
66569;AEB;Stuttgart;DE;junge
66581;Dodenhof;Posthausen;DE;experte
66597;wgv Versicherungen;Stuttgart;DE;reifen
66603;BayernInvest Kapitalanlagegesellschaft mbH;München;DE;experte
66616;Strax GmbH;Troisdorf;DE;experte
66619;Standox GmbH;Wuppertal;DE;experte
66636;xplace GmbH;Göttingen;DE;experte
66672;Sulzer Pumpen (Deutschland) GmbH;Bruchsal;DE;experte
66707;STI Group;Lauterbach;DE;reifen
66749;Pentland Firth Software GmbH;München;DE;experte
66813;CGW GmbH;Willich;DE;junge
66825;Mc Donald;Hamburg;DE;experte
66826;PartyLite GmbH;Heidelberg;DE;experte
66828;Bauknecht AG;Lenzburg;CH;reifen
66830;Surplex GmbH;Düsseldorf;DE;experte
66848;Kelheim Fibres GmbH;Kelheim;DE;reifen
66849;SKT;BURSA;TR;experte
66875;Schwank GmbH;Köln;DE;reifen
66915;Mafell AG;Oberndorf am Neckar;DE;experte
66940;Schulz;Berlin;DE;experte
66964;Salzburger Flughafen GmbH;Salzburg;AT;experte
67002;DATRON AG;Mühltal/Traisa;DE;junge
67005;ebm-papst St. Georgen GmbH & Co. KG;St. Georgen;DE;experte
67053;Corris AG;Zürich;CH;experte
67059;Vebego Services AG;Dietikon;CH;junge
67065;Rhein-Main-Verkehrsverbund Servicegesellschaft mbH;Frankfurt am Main;DE;experte
67075;nexellent ag;Glattbrugg;CH;experte
67124;ATS;Kelsterbach;DE;experte
67143;GDF SUEZ E&P DEUTSCHLAND GMBH;Lingen;DE;experte
67180;Stieglbrauerei zu Salzburg GmbH;Salzburg;AT;experte
67224;X-TRA Production AG;Zürich;CH;experte
67252;Fachwerk Bildung gGmbH;Vechta;DE;experte
67278;Die Mobiliar;Bern;CH;reifen
67292;Stadt Leverkusen;Leverkusen;DE;experte
67348;IWAN BUDNIKOWSKY GmbH & Co. KG;Hamburg;DE;reifen
67355;Anadeo Consulting GmbH;Eschborn;DE;experte
67426;C. Rob. Hammerstein GmbH & Co. KG;Solingen;DE;experte
67441;KOOB Agentur für Public Relations GmbH;Mülheim an der Ruhr;DE;junge
67477;EXXETA GmbH, Leipzig;Leipzig;DE;experte
67493;Analytik Jena AG;Jena;DE;experte
67511;Würth ITensis AG;Chur;CH;experte
67514;Djoser Reisen GmbH;Köln;DE;experte
67593;TU Career Center GmbH;Wien;AT;experte
67594;Plastic Logic GmbH;Dresden;DE;experte
67600;Takko Fashion;Telgte;DE;experte
67638;EFG Bank;Zürich;CH;experte
67649;AKI GmbH;Würzburg;DE;junge
67650;Hypo Alpe-Adria-Bank International AG;Klagenfurt;AT;experte
67655;Toho Tenax Europe GmbH;Wuppertal;DE;experte
